"internal_id","Award ID","Recipient Name","Period of Performance Start Date","Period of Performance Current End Date","Award Amount","Description","Awarding Agency","Awarding Sub Agency","awarding_agency_id","agency_slug","generated_internal_id","search_company"
309519441,"N0003005C0023","LOCKHEED MARTIN CORPORATION",NA,NA,313226.44,"200505!00A126!1700!N00030!STRATEGIC SYSTEMS PROGRAMS      !N0003005C0023  !A!N! !N!             !      !20041213!20050930!075796037!075796037!834951691!N!LOCKHEED MARTIN CORPORATION   !55 CHARLES LINDBERG BOULEV!MITCHELL FIELD      !NY!11553!47765!059!36!MITCHELL FIELD      !NASSAU                !NEW YORK  !+000000331891!Y!N!000000000000!J069!MAINT&REPAIR OF EQ/TRAINING AIDS&DEVICES      !A2 !MISSILE AND SPACE SYSTEMS           !178 !TRIDENT II MISSILE            !541330!E! !3! ! ! ! ! !20200930!B! ! !A! !D!N!U!1!001!N!1A!Z!Y!Z! !  !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! !1700!N00030!0001! ! TAS::17 1804::TAS","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003005C0023_9700_-NONE-_-NONE-","Lockheed Martin"
309519395,"N0003004C0100","LOCKHEED MARTIN CORPORATION",NA,NA,671723223,NA,"Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003004C0100_9700_-NONE-_-NONE-","Lockheed Martin"
309519384,"N0003004C0033","LOCKHEED MARTIN CORPORATION",NA,NA,46126101,"200503!00A018!1700!N00030!STRATEGIC SYSTEMS PROGRAMS      !N0003004C0033  !A!N! !N!             !P00006!20040106!20051231!188160782!834951691!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000026628974!N!N!000000000000!1425!GUIDED MISSILE SYSTEMS, COMPLETE                  !A2 !MISSILE AND SPACE SYSTEMS           !178 !TRIDENT II MISSILE            !336414!E! !3! ! !H! ! !20200930!B! ! !A! !D!N!U!1!001!N!1A!A!Y!Z! !  !N!C!N! ! ! !A!A!A!A!000!A!C!Y! ! ! ! !1700!N00030!0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003004C0033_9700_-NONE-_-NONE-","Lockheed Martin"
309519378,"N0003004C0024","LOCKHEED MARTIN CORPORATION",NA,NA,2869740.38,"200406!00A098!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003004C0024  !A!N! !N!             !      !20040128!20050930!075796037!075796037!834951691!N!LOCKHEED MARTIN CORPORATION   !55 CHARLES LINDBERG BOULEV!MITCHELL FIELD      !NY!11553!47765!059!36!MITCHELL FIELD      !NASSAU                !NEW YORK  !+000002504030!N!N!000000000000!J069!MAINT & REPAIR OF EQ/TRAINING AIDS & DEVICES      !A2 !MISSILE AND SPACE SYSTEMS           !178 !TRIDENT II MISSILE            !541330!E! !3! ! ! ! ! !99990909!B! ! !A! !D!N!U!1!001!N!1A!A!Y!Z! !  !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003004C0024_9700_-NONE-_-NONE-","Lockheed Martin"
309519371,"N0003004C0014","LOCKHEED MARTIN CORPORATION",NA,NA,87689815.47,"200406!00A035!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003004C0014  !A!N! !Y!             !      !20031216!20070630!075796037!075796037!834951691!N!LOCKHEED MARTIN CORPORATION   !55 CHARLES LINDBERG BOULEV!MITCHELL FIELD      !NY!11553!47768!101!36!MITCHELLSVILLE      !STEUBEN               !NEW YORK  !+000027589018!N!N!000000000000!J019!MAINT & REPAIR OF EQ/SHIPS-SML CRAFT-DOCKS        !A2 !MISSILE AND SPACE SYSTEMS           !178 !TRIDENT II MISSILE            !541330!E! !3! ! ! ! ! !99990909!B! ! !A! !D!N!V!1!001!N!1A!A!Y!Z! !  !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003004C0014_9700_-NONE-_-NONE-","Lockheed Martin"
309519327,"N0003003C0100","LOCKHEED MARTIN CORPORATION",NA,NA,661748515,NA,"Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0003003C0100_9700_-NONE-_-NONE-","Lockheed Martin"
309519320,"N0003003C0043","LOCKHEED MARTIN CORPORATION",NA,NA,4343010,NA,"Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003003C0043_9700_-NONE-_-NONE-","Lockheed Martin"
309519311,"N0003003C0030","LOCKHEED MARTIN CORPORATION",NA,NA,9763875,"200406!00A002!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003003C0030  !A!N! !N!             !P00001!20031027!20060930!155109184!*        !*        !N!*                             !*                         !*                   !* !*    !77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000004900000!N!N!000000000000!1420!GUIDED MISSILE COMPONENTS                         !A2 !MISSILE AND SPACE SYSTEMS           !178 !TRIDENT II MISSILE            !541330!E! !3! ! !C! ! !99990909!B! ! !A! !D!U!U!1!001!N!1A!A!Y!Z! !  !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0003003C0030_9700_-NONE-_-NONE-","Lockheed Martin"
309519257,"N0003002C0100","LOCKHEED MARTIN CORPORATION",NA,NA,611889034,"200208!00A192!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003002C0100  !A!N! !Y!                   !20020510!20020930!155109184!155109184!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED WAY  MARINE !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000008727000!N!N!000000000000!J069!MAINT & REPAIR OF EQ/TRAINING AIDS & DEVICES      !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !541330!E! !1! ! ! ! ! !99990909!B! ! !A! !C!U!V!1!001!N!1A!A!N!Z!  !  !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! !    !      !0001!","Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0003002C0100_9700_-NONE-_-NONE-","Lockheed Martin"
309519252,"N0003002C0049","LOCKHEED MARTIN CORPORATION",NA,NA,12023492,"200208!00A174!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003002C0049  !A!N! !N!                   !20020510!20040331!155109184!155109184!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED WAY  MARINE !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000012035310!N!N!000000000000!H914!OTHER QUALITY CNTL SVCS/GUIDED MISSILES           !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !336414!E! !3! ! ! ! ! !99990909!B!F!N!N!Z!B!U!U!1!001!N!4A!A!Y!Z!  !  !N!C!N! ! ! !B!B!A!A!000!A!C!Y! ! ! ! !    !      !0001!","Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0003002C0049_9700_-NONE-_-NONE-","Lockheed Martin"
309519237,"N0003002C0021","LOCKHEED MARTIN CORPORATION",NA,NA,95004347,"200203!00A038!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS !N0003002C0021 !A!N! !Y! !20011206!20050930!155109184!155109184!834951691!N!LOCKHEED MARTIN CORPORATION !1111 LOCKHEED WAY MARINE !SUNNYVALE !CA!94089!77000!085!06!SUNNYVALE !SANTA CLARA !CALIFORNIA!+000009442964!Y!N!000000000000!J019!MAINT & REPAIR OF EQ/SHIPS-SML CRAFT-DOCKS !A2 !MISSILE AND SPACE SYSTEMS !2CNJ!UGM-96 TRIDENT !334511!E! !3! ! ! ! ! !99990909!B! ! !A! !D!N!V!1!001!N!1A!A!Y!Z! ! !N!C!N! ! ! !A!A!A!A!* !A!B!Y! ! ! ! ! ! !0001!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003002C0021_9700_-NONE-_-NONE-","Lockheed Martin"
309519194,"N0003001C0100","LOCKHEED MARTIN CORPORATION",NA,NA,579037917,NA,"Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0003001C0100_9700_-NONE-_-NONE-","Lockheed Martin"
309519176,"N0003001C0035","LOCKHEED MARTIN CORPORATION",NA,NA,6725705.32,"200203!00A018!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003001C0035  !A!N! !N!P00001             !20011227!20020930!155109184!155109184!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED WAY  MARINE !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000001817000!N!N!000000000000!1420!GUIDED MISSILE COMPONENTS                         !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !336415!E! !3! ! !C! ! !99990909!B! ! !N!Z!D!U!U!1!001!N!1A!A!N!Z!  !  !N!C!N! ! ! !Z!Z!A!A!000!A!C!N! ! ! ! !    !      !0001!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003001C0035_9700_-NONE-_-NONE-","Lockheed Martin"
309519173,"N0003001C0031","LOCKHEED MARTIN CORPORATION",NA,NA,7484859.19,"200105!00A041!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003001C0031  !A!N!*!N!P00001             !20001129!20010930!155109184!155109184!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED WAY  MARINE !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000007893029!N!N!000000000000!1420!GUIDED MISSILE COMPONENTS                         !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !421860!*!*!3! ! !C!*!*!*!B!*!*!N!Z!C !U!U!1!001!N!1A!A!N!Z!  !  !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! !    !      !0001!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003001C0031_9700_-NONE-_-NONE-","Lockheed Martin"
309519128,"N0003000C0100","LOCKHEED MARTIN CORPORATION",NA,NA,629844070.22,"200006!1700!00A128!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003000C0100  !A!*!*                  !20000330!20000930!155109184!834951691!834951691!N!23917!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!0001!+000016200000!N!N!000000000000!1410!GUIDED MISSILES                                   !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !3761!1!*!*!*!B!A!*!C !U!V!1!001!N!1A!A!N!Z!* !* !N!C!*!A!A!A!A!A!A!*  !*!N!A!B!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003000C0100_9700_-NONE-_-NONE-","Lockheed Martin"
309519104,"N0003000C0009","LOCKHEED MARTIN CORPORATION",NA,NA,148353814.81,"200006!1700!00A037!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003000C0009  !A!*!*                  !19991216!20010315!075796037!834951691!834951691!N!80070!LOCKHEED MARTIN CORPORATION   !55 CHARLES LINDBERG BLVD  !GREAT NECK          !NY!11020!30169!059!36!GREAT NECK          !NASSAU                !NEW YORK  !0001!+000008581000!Y!N!000000000000!J019!MAINT & REPAIR OF EQ/SHIPS-SML CRAFT-DOCKS        !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !3812!3!*!*!*!B!A!*!D !N!L!1!001!N!1A!A!Y!Z!* !* !N!C!*!A!A!A!A!A!A!*  !*!N!A!C!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0003000C0009_9700_-NONE-_-NONE-","Lockheed Martin"
309518861,"N0002499C6212","LOCKHEED MARTIN CORP",NA,NA,120297129.99,"199903!1700!0873!BZ006!NAVAL SEA SYSTEMS COMMAND       !N0002499C6212  !A!*!*                  !19981218!20031231!834951691!834951691!834951691!N!06JJ5!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!07125!031!24!BETHESDA            !MONTGOMERY            !MARYLAND  !0001!+000003260079!N!N!000000000000!AC64!RDTE/ELECTRONICS & COMMUNICATION EQ-DEMO/VALID    !A7 !ELECTRONICS AND COMMUNICATION !2000!NOT DISCERNABLE OR CLASSIFIED !3812!3!*!*!*!B!A!*!A !N!U!2!002!B!* !Z!N!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!C!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002499C6212_9700_-NONE-_-NONE-","Lockheed Martin"
309518818,"N0002499C5102","LOCKHEED MARTIN CORP",NA,NA,173247081.72,"199909!1700!3083!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002499C5102  !A!*!*                  !19990615!20020531!834951691!834951691!834951691!N!0V3G5!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!47850!005!34!MOORESTOWN          !BURLINGTON            !NEW JERSEY!0001!+000034222516!N!N!000000000000!R425!ENGINEERING TECHNICAL SERVICES                    !A7 !ELECTRONICS AND COMMUNICATION !2SCY!DESTROYER DDG-51              !8711!3!*!*!*!B!A!*!D !N!R!1!001!N!1A!Z!Y!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!C!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002499C5102_9700_-NONE-_-NONE-","Lockheed Martin"
309518628,"N0002498C6209","LOCKHEED MARTIN SERVICES, LLC",NA,NA,31570467.7,NA,"Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002498C6209_9700_-NONE-_-NONE-","Lockheed Martin"
309518624,"N0002498C6201","LOCKHEED MARTIN CORPORATION",NA,NA,102326060,"199809!1700!2980!BZ006!NAVAL SEA SYSTEMS COMMAND       !N0002498C6201  !A!*!*                  !19980603!19990715!826412801!834951691!834951691!N!52088!LOCKHEED MARTIN CORPORATION   !9500 GODWIN DR            !MANASSAS            !VA!20110!48952!683!51!MANASSAS            !MANASSAS (CITY)       !VIRGINIA  !0001!+000006535569!N!N!000000000000!5895!MISCELLANEOUS COMMUNICATION EQUIPMENT             !A7 !ELECTRONICS AND COMMUNICATION !2000!NOT DISCERNABLE OR CLASSIFIED !3812!3!*!*!*!B!A!*!D !N!J!1!001!N!1G!A!Y!A!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!C!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002498C6201_9700_-NONE-_-NONE-","Lockheed Martin"
309518595,"N0002498C5363","LOCKHEED MARTIN CORPORATION",NA,NA,1126760430,"199808!1700!1087!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002498C5363  !A!*!*                  !19980123!20060930!003419090!834951691!834951691!N!38597!LOCKHEED MARTIN CORPORATION   !103 CHESAPEAKE PARK PLZ   !BALTIMORE           !MD!21220!04000!510!24!BALTIMORE           !BALTIMORE (CITY)      !MARYLAND  !0001!+000177109491!N!N!000000000000!1440!LAUNCHERS, GUIDED MISSILE                         !A5 !WEAPONS                       !2CLB!GUIDED MSL LAUNCH MK-41       !3489!3!*!*!*!B!A!*!D !U!J!1!001!N!1G!A!Y!A!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!D!N!*!*!*!*!*!","Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0002498C5363_9700_-NONE-_-NONE-","Lockheed Martin"
309518585,"N0002498C5197","LOCKHEED MARTIN CORPORATION",NA,NA,1883315467.25,"199807!1700!2312!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002498C5197  !A!*!*                  !19980414!19980930!834951691!834951691!834951691!N!02769!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!47850!005!34!MOORESTOWN          !BURLINGTON            !NEW JERSEY!0001!+000005263606!N!N!000000000000!R425!ENGINEERING TECHNICAL SERVICES                    !A3 !SHIPS                         !2CNZ!CG-47 AEGIS                   !8711!3!*!*!*!B!A!*!D !N!R!1!001!N!1A!Z!W!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!D!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002498C5197_9700_-NONE-_-NONE-","Lockheed Martin"
309518423,"N0002497C6368","LOCKHEED MARTIN CORPORATION",NA,NA,14970163,"199704!1700!1872!BZ006!NAVAL SEA SYSTEMS COMMAND       !N0002497C6368  !A!*!*                  !19970117!20010130!826412801!931114334!834951691!N!52088!LOCKHEED MARTIN CORPORATION   !9500 GODWIN DR            !MANASSAS            !VA!20110!48952!683!51!MANASSAS            !MANASSAS (CITY)       !VIRGINIA  !0001!+000006322000!N!Y!000019027799!R408!PROGRAM MANAGEMENT/SUPPORT SERVICES               !A7 !ELECTRONICS AND COMMUNICATION !2AMF!L-188 LOCKHEED ELECTRA COMM   !3812!3!*!*!*!B!B!*!D !U!U!1!001!N!1G!A!Y!D!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!B!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002497C6368_9700_-NONE-_-NONE-","Lockheed Martin"
309518388,"N0002497C5184","LOCKHEED MARTIN CORP",NA,NA,232150344.99,"199710!1700!7815!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002497C5184  !A!*!*                  !19970530!20040331!834951691!834951691!834951691!N!02769!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!47850!005!34!MOORESTOWN          !BURLINGTON            !NEW JERSEY!0001!+000251400000!Y!N!000000000000!1095!MISCELLANEOUS WEAPONS                             !A2 !MISSILE AND SPACE SYSTEMS     !2SCY!DESTROYER DDG-51              !3812!3!*!*!*!B!A!*!D !Y!L!1!001!N!1G!A!W!A!* !* !N!C!*!Z!Z!A!A!A!*!*  !*!N!A!D!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002497C5184_9700_-NONE-_-NONE-","Lockheed Martin"
309518385,"N0002497C5178","LOCKHEED MARTIN CORPORATION",NA,NA,878984353.48,"199710!1700!8976!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002497C5178  !A!*!*                  !19970711!20050201!834951691!834951691!834951691!N!02769!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!47850!005!34!MOORESTOWN          !BURLINGTON            !NEW JERSEY!0001!+000011125000!N!N!000000000000!1095!MISCELLANEOUS WEAPONS                             !A3 !SHIPS                         !2SCY!DESTROYER DDG-51              !3812!1!*!*!*!B!A!*!D !N!L!1!001!N!1G!A!N!A!* !* !N!C!*!Z!Z!A!A!A!*!*  !*!N!A!B!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002497C5178_9700_-NONE-_-NONE-","Lockheed Martin"
309518384,"N0002497C5177","LOCKHEED MARTIN CORP",NA,NA,52533542.14,"199711!1700!9130!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002497C5177  !A!*!*                  !19970731!20020930!834951691!834951691!834951691!N!02769!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!47850!005!34!MOORESTOWN          !BURLINGTON            !NEW JERSEY!0001!+000011058267!Y!N!000000000000!R425!ENGINEERING TECHNICAL SERVICES                    !S1 !SERVICES                      !2000!NOT DISCERNABLE OR CLASSIFIED !8711!3!*!S!*!B!A!*!D !N!U!1!001!N!1A!C!Y!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!C!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002497C5177_9700_-NONE-_-NONE-","Lockheed Martin"
309518379,"N0002497C5171","LOCKHEED MARTIN CORPORATION",NA,NA,155071487,"199710!1700!8440!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002497C5171  !A!*!*                  !19970618!20060228!834951691!834951691!834951691!N!02769!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!48270!023!34!MORRISTOWN          !MIDDLESEX             !NEW JERSEY!0001!+000085802119!Y!N!000000000000!R425!ENGINEERING TECHNICAL SERVICES                    !A7 !ELECTRONICS AND COMMUNICATION !2000!NOT DISCERNABLE OR CLASSIFIED !8711!3!*!*!*!B!A!*!D !N!R!1!001!N!1A!C!Y!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!D!N!*!*!*!*!*!","Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0002497C5171_9700_-NONE-_-NONE-","Lockheed Martin"
309518213,"N0002496C6226","LOCKHEED MARTIN CORPORATION",NA,NA,274938630,"199704!1700!1866!BZ006!NAVAL SEA SYSTEMS COMMAND       !N0002496C6226  !A!*!P00011             !19970106!20051231!826412801!931114334!834951691!N!52088!LOCKHEED MARTIN CORPORATION   !9500 GODWIN DR            !MANASSAS            !VA!20110!48952!683!51!MANASSAS            !MANASSAS (CITY)       !VIRGINIA  !0001!+000021970000!N!N!000000000000!AC65!RDTE/ELECTRONICS & COMMUNICATION EQ-ENG/MANUF DEV !A7 !ELECTRONICS AND COMMUNICATION !2000!NOT DISCERNABLE OR CLASSIFIED !3812!3!*!*!C!B!A!*!A !N!R!2!002!B!* !A!N!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!C!N!*!*!*!*!*!","Department of Defense","Department of the Navy",1173,"department-of-defense","CONT_AWD_N0002496C6226_9700_-NONE-_-NONE-","Lockheed Martin"
309518212,"N0002496C6224","LOCKHEED MARTIN CORPORATION",NA,NA,79186943,"199704!1700!2123!BZ006!NAVAL SEA SYSTEMS COMMAND       !N0002496C6224  !A!*!P00004             !19970124!20010331!826412801!931114334!834951691!N!52088!LOCKHEED MARTIN CORPORATION   !9500 GODWIN DR            !MANASSAS            !VA!20110!48952!683!51!MANASSAS            !MANASSAS (CITY)       !VIRGINIA  !0001!+000003413972!N!N!000000000000!5845!UNDERWATER SOUND EQUIPMENT                        !A7 !ELECTRONICS AND COMMUNICATION !2GSJ!AN/BQQ-6 SONAR                !3812!3!*!*!C!B!A!*!D !N!U!1!001!N!1G!A!Y!Z!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!B!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002496C6224_9700_-NONE-_-NONE-","Lockheed Martin"
309518156,"N0002496C5155","LOCKHEED MARTIN CORP",NA,NA,221296269,"199705!1700!1585!BZ005!NAVAL SEA SYSTEMS COMMAND       !N0002496C5155  !A!*!P00003             !19961213!20000131!834951691!834951691!834951691!N!02769!LOCKHEED MARTIN CORPORATION   !6801 ROCKLEDGE DR         !BETHESDA            !MD!20817!47850!005!34!MOORESTOWN          !BURLINGTON            !NEW JERSEY!0001!+000030096974!N!N!000000000000!1095!MISCELLANEOUS WEAPONS                             !A2 !MISSILE AND SPACE SYSTEMS     !2CNZ!CG-47 AEGIS                   !8711!3!*!*!H!B!A!*!D !N!L!1!001!N!1G!A!Y!A!* !* !N!C!*!A!A!A!A!A!*!*  !*!N!A!D!N!*!*!*!*!*!","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_N0002496C5155_9700_-NONE-_-NONE-","Lockheed Martin"
